"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1950-01","62.6","72.4","52.8"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1950-02","57.4","68.2","46.7"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1950-03","56.7","66.9","46.4"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1950-04","62.7","74.5","51.0"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1950-05","75.1","84.3","65.9"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1950-06","81.1","91.0","71.2"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1950-07","79.9","87.8","72.0"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1950-08","80.1","88.6","71.6"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1950-09","76.0","84.2","67.9"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1950-10","69.2","78.7","59.6"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1950-11","53.9","66.5","41.3"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1950-12","46.0","56.5","35.5"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1951-01","50.5","62.6","38.4"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1951-02","52.3","65.6","38.9"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1951-03","58.9","69.0","48.7"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1951-04","64.3","75.1","53.6"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1951-05","72.3","84.9","59.8"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1951-06","80.2","91.1","69.3"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1951-07","81.2","91.4","71.0"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1951-08","82.3","92.4","72.2"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1951-09","77.0","85.0","69.0"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1951-10","70.1","78.9","61.3"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1951-11","54.1","65.3","42.8"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1951-12","55.7","66.8","44.6"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1952-01","56.7","68.2","45.3"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1952-02","53.8","65.0","42.7"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1952-03","59.3","70.8","47.9"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1952-04","64.0","76.1","51.9"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1952-05","74.7","86.1","63.2"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1952-06","83.6","94.7","72.5"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1952-07","82.1","92.7","71.4"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1952-08","80.6","90.9","70.3"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1952-09","75.3","84.7","66.0"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1952-10","63.2","75.7","50.8"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1952-11","57.3","69.3","45.2"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1952-12","48.7","60.1","37.4"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1953-01","53.4","65.0","41.8"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1953-02","54.0","64.9","43.2"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1953-03","61.9","73.2","50.7"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1953-04","64.2","76.0","52.4"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1953-05","78.4","90.7","66.2"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1953-06","78.7","88.3","69.0"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1953-07","80.9","90.6","71.1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1953-08","79.5","89.0","70.1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1953-09","75.2","84.2","66.1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1953-10","67.1","78.6","55.7"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1953-11","55.5","68.5","42.5"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1953-12","51.4","62.2","40.5"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1954-01","53.1","65.3","40.8"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1954-02","55.2","68.1","42.3"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1954-03","57.6","69.6","45.6"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1954-04","68.7","80.0","57.4"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1954-05","68.8","80.3","57.4"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1954-06","80.1","91.4","68.8"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1954-07","82.4","93.2","71.5"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1954-08","83.8","96.2","71.4"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1954-09","77.8","88.1","67.4"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1954-10","66.0","78.2","53.7"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1954-11","54.1","66.8","41.3"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1954-12","48.3","61.1","35.6"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1955-01","47.8","60.0","35.6"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1955-02","53.3","65.6","40.9"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1955-03","61.7","75.1","48.3"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1955-04","67.5","79.3","55.8"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1955-05","74.9","86.9","63.0"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1955-06","75.7","87.1","64.3"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1955-07","80.1","90.0","70.2"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1955-08","81.2","91.5","70.9"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1955-09","76.7","84.8","68.6"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1955-10","65.8","77.7","53.9"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1955-11","56.1","69.2","43.1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1955-12","48.6","59.4","37.7"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1956-01","46.5","58.8","34.2"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1956-02","58.6","70.3","46.8"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1956-03","57.7","71.1","44.4"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1956-04","64.7","76.7","52.6"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1956-05","74.2","84.9","63.5"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1956-06","77.8","88.5","67.2"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1956-07","81.0","91.8","70.2"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1956-08","81.2","91.6","70.8"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1956-09","73.9","83.7","64.0"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1956-10","67.7","76.2","59.3"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1956-11","55.6","68.2","43.0"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1956-12","58.4","71.1","45.8"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1957-01","52.9","63.7","42.0"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1957-02","59.0","69.5","48.5"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1957-03","57.2","67.2","47.3"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1957-04","65.8","76.9","54.7"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1957-05","72.8","82.2","63.3"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1957-06","78.8","88.0","69.5"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1957-07","79.3","88.8","69.9"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1957-08","80.0","90.3","69.7"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1957-09","77.3","85.8","68.8"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1957-10","63.1","72.3","53.9"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1957-11","59.0","69.8","48.2"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1957-12","50.5","62.2","38.8"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1958-01","43.9","53.5","34.2"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1958-02","44.2","56.2","32.1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1958-03","54.0","63.8","44.2"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1958-04","65.9","76.7","55.1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1958-05","72.3","82.1","62.5"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1958-06","78.8","88.6","69.1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1958-07","81.9","91.2","72.5"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1958-08","81.0","90.8","71.2"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1958-09","77.7","87.3","68.1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1958-10","63.9","74.7","53.1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1958-11","61.2","73.7","48.6"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1958-12","48.1","59.4","36.8"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1959-01","47.5","60.3","34.7"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1959-02","55.5","64.5","46.5"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1959-03","56.7","67.2","46.2"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1959-04","66.7","78.1","55.3"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1959-05","75.4","85.8","64.9"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1959-06","78.7","88.7","68.6"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1959-07","80.4","89.5","71.2"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1959-08","80.5","90.4","70.6"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1959-09","76.3","84.4","68.3"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1959-10","70.2","78.2","62.3"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1959-11","57.2","68.1","46.2"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1959-12","49.8","60.9","38.8"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1960-01","49.6","59.9","39.3"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1960-02","49.5","60.6","38.5"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1960-03","47.8","58.2","37.3"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1960-04","66.5","78.3","54.6"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1960-05","72.2","84.2","60.2"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1960-06","78.2","88.0","68.4"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1960-07","81.2","90.6","71.9"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1960-08","80.6","89.8","71.4"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1960-09","76.4","85.1","67.7"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1960-10","69.3","80.1","58.6"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1960-11","59.3","71.3","47.3"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1960-12","45.2","58.8","31.5"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1961-01","45.6","56.6","34.5"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1961-02","54.7","65.8","43.6"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1961-03","63.2","75.4","51.0"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1961-04","61.4","72.8","49.9"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1961-05","71.3","81.4","61.2"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1961-06","77.5","87.9","67.1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1961-07","81.7","92.1","71.4"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1961-08","79.1","87.8","70.4"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1961-09","77.0","86.5","67.6"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1961-10","65.2","77.7","52.8"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1961-11","60.6","71.9","49.4"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1961-12","52.1","63.7","40.5"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1962-01","49.0","59.6","38.3"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1962-02","57.8","69.8","45.8"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1962-03","55.0","65.7","44.4"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1962-04","63.2","75.4","51.1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1962-05","76.9","89.1","64.8"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1962-06","77.5","86.9","68.2"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1962-07","81.9","91.7","72.1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1962-08","80.2","89.7","70.7"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1962-09","75.3","84.5","66.0"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1962-10","68.3","80.0","56.5"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1962-11","54.3","64.9","43.8"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1962-12","47.2","58.3","36.1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1963-01","46.8","57.3","36.2"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1963-02","47.1","58.0","36.2"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1963-03","61.2","73.5","49.0"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1963-04","66.9","77.8","56.0"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1963-05","72.6","83.2","62.0"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1963-06","79.1","88.8","69.3"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1963-07","80.0","89.9","70.2"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1963-08","81.7","91.8","71.6"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","32.13133","-81.20237","14.0","1963-09","74.3","83.8","64.8"
